"","country","year","ifhpol","regimeny","totdurny2"
"4474","Malaysia",1977,6.41666650772095,"limited multiparty",41
"4475","Malaysia",1978,6.41666650772095,"limited multiparty",41
"4476","Malaysia",1979,6.41666650772095,"limited multiparty",41
"4477","Malaysia",1980,6.41666650772095,"limited multiparty",41
"4478","Malaysia",1981,6.41666650772095,"limited multiparty",41
"4479","Malaysia",1982,6.41666650772095,"limited multiparty",41
"4480","Malaysia",1983,6.41666650772095,"limited multiparty",41
"4481","Malaysia",1984,6,"limited multiparty",41
"4482","Malaysia",1985,6,"limited multiparty",41
"4483","Malaysia",1986,6,"limited multiparty",41
"4484","Malaysia",1987,6,"limited multiparty",41
"4485","Malaysia",1988,5.58333301544189,"limited multiparty",41
"4486","Malaysia",1989,5.58333301544189,"limited multiparty",41
"4487","Malaysia",1990,5.58333301544189,"limited multiparty",41
"4488","Malaysia",1991,5.58333301544189,"limited multiparty",41
"4489","Malaysia",1992,5.58333301544189,"limited multiparty",41
"4490","Malaysia",1993,5.58333301544189,"limited multiparty",41
"4491","Malaysia",1994,5.58333301544189,"limited multiparty",41
"4492","Malaysia",1995,5.33333301544189,"limited multiparty",41
"4493","Malaysia",1996,5.33333301544189,"limited multiparty",41
"4494","Malaysia",1997,5.33333301544189,"limited multiparty",41
"4495","Malaysia",1998,4.91666650772095,"limited multiparty",41
"4496","Malaysia",1999,4.91666650772095,"limited multiparty",41
"4497","Malaysia",2000,4.91666650772095,"limited multiparty",41
"4498","Malaysia",2001,4.91666650772095,"limited multiparty",41
"4499","Malaysia",2002,4.91666650772095,"limited multiparty",41
"4500","Malaysia",2003,5.33333301544189,"limited multiparty",41
"4501","Malaysia",2004,5.75,"limited multiparty",41
"4502","Malaysia",2005,5.75,"limited multiparty",41
"4503","Malaysia",2006,5.75,"limited multiparty",41
"4504","Malaysia",2007,5.75,"limited multiparty",41
"4505","Malaysia",2008,6.5,"limited multiparty",41
"4506","Malaysia",2009,6.5,"limited multiparty",41
"4507","Malaysia",2010,6.5,"limited multiparty",41
"4508","Malaysia",2011,6.5,"limited multiparty",41
"4509","Malaysia",2012,6.5,"limited multiparty",41
"4510","Malaysia",2013,6.5,"limited multiparty",41
"4511","Malaysia",2014,6.25,"limited multiparty",41
"4512","Maldives",1972,7.75410842895508,"democracy",10
"4513","Maldives",1973,7.75410842895508,"democracy",10
"4514","Maldives",1974,7.75410842895508,"democracy",10
"4515","Maldives",1975,5.25749588012695,"no-party",30
"4516","Maldives",1976,5.25749588012695,"no-party",30
"4517","Maldives",1977,5.25749588012695,"no-party",30
"4518","Maldives",1978,3.59308791160583,"no-party",30
"4519","Maldives",1979,3.59308791160583,"no-party",30
"4520","Maldives",1980,3.59308791160583,"no-party",30
"4521","Maldives",1981,3.59308791160583,"no-party",30
"4522","Maldives",1982,3.59308791160583,"no-party",30
"4523","Maldives",1983,3.59308791160583,"no-party",30
"4524","Maldives",1984,3.59308791160583,"no-party",30
"4525","Maldives",1985,3.59308791160583,"no-party",30
"4526","Maldives",1986,2.76088380813599,"no-party",30
"4527","Maldives",1987,2.76088380813599,"no-party",30
"4528","Maldives",1988,2.76088380813599,"no-party",30
"4529","Maldives",1989,2.76088380813599,"no-party",30
"4530","Maldives",1990,2.76088380813599,"no-party",30
"4531","Maldives",1991,2.76088380813599,"no-party",30
"4532","Maldives",1992,2.76088380813599,"no-party",30
"4533","Maldives",1993,1.92867958545685,"no-party",30
"4534","Maldives",1994,1.92867958545685,"no-party",30
"4535","Maldives",1995,1.92867958545685,"no-party",30
"4536","Maldives",1996,1.92867958545685,"no-party",30
"4537","Maldives",1997,1.92867958545685,"no-party",30
"4538","Maldives",1998,2.76088380813599,"no-party",30
"4539","Maldives",1999,2.76088380813599,"no-party",30
"4540","Maldives",2000,2.76088380813599,"no-party",30
"4541","Maldives",2001,2.76088380813599,"no-party",30
"4542","Maldives",2002,2.76088380813599,"no-party",30
"4543","Maldives",2003,2.76088380813599,"no-party",30
"4544","Maldives",2004,2.76088380813599,"no-party",30
"4545","Maldives",2005,2.76088380813599,"limited multiparty",10
"4546","Maldives",2006,2.76088380813599,"limited multiparty",10
"4547","Maldives",2007,2.76088380813599,"limited multiparty",10
"4548","Maldives",2008,5.25749588012695,"limited multiparty",10
"4549","Maldives",2009,6.08969974517822,"limited multiparty",10
"4550","Maldives",2010,6.08969974517822,"limited multiparty",10
"4551","Maldives",2011,6.12382650375366,"limited multiparty",10
"4552","Maldives",2012,4.48184823989868,"limited multiparty",10
"4553","Maldives",2013,5.30283784866333,"limited multiparty",10
"4554","Maldives",2014,5.30283784866333,"limited multiparty",10
"4555","Mali",1972,1.16666662693024,"military trad",14
"4556","Mali",1973,1.16666662693024,"military trad",14
"4557","Mali",1974,1.16666662693024,"military trad",14
"4558","Mali",1975,0.75,"military trad",14
"4559","Mali",1976,0.75,"military trad",14
"4560","Mali",1977,0.75,"military trad",14
"4561","Mali",1978,1.16666662693024,"military trad",14
"4562","Mali",1979,1.16666662693024,"military trad",14
"4563","Mali",1980,1.16666662693024,"military trad",14
"4564","Mali",1981,1.16666662693024,"military trad",14
"4565","Mali",1982,1.16666662693024,"military one-party",9
"4566","Mali",1983,1.16666662693024,"military one-party",9
"4567","Mali",1984,1.16666662693024,"military one-party",9
"4568","Mali",1985,1.16666662693024,"military one-party",9
"4569","Mali",1986,1.16666662693024,"military one-party",9
"4570","Mali",1987,1.16666662693024,"military one-party",9
"4571","Mali",1988,1.58333325386047,"military one-party",9
"4572","Mali",1989,1.58333325386047,"military one-party",9
"4573","Mali",1990,2,"military one-party",9
"4574","Mali",1991,4.16666650772095,"transitional",1
"4575","Mali",1992,8,"democracy",20
"4576","Mali",1993,8,"democracy",20
"4577","Mali",1994,7.58333301544189,"democracy",20
"4578","Mali",1995,8,"democracy",20
"4579","Mali",1996,8.41666603088379,"democracy",20
"4580","Mali",1997,7.33333301544189,"democracy",20
"4581","Mali",1998,7.33333301544189,"democracy",20
"4582","Mali",1999,7.33333301544189,"democracy",20
"4583","Mali",2000,7.75,"democracy",20
"4584","Mali",2001,7.75,"democracy",20
"4585","Mali",2002,7.75,"democracy",20
"4586","Mali",2003,8.16666603088379,"democracy",20
"4587","Mali",2004,8.16666603088379,"democracy",20
"4588","Mali",2005,8.16666603088379,"democracy",20
"4589","Mali",2006,8.16666603088379,"democracy",20
"4590","Mali",2007,7.75,"democracy",20
"4591","Mali",2008,8,"democracy",20
"4592","Mali",2009,8,"democracy",20
"4593","Mali",2010,8,"democracy",20
"4594","Mali",2011,8,"democracy",20
"4595","Mali",2012,3.33333325386047,"military trad",1
"4596","Mali",2013,5.83333301544189,"limited multiparty",2
"4597","Mali",2014,5.83333301544189,"limited multiparty",2
"4598","Malta",1972,9.41851615905762,"democracy",17
"4599","Malta",1973,10,"democracy",17
"4600","Malta",1974,10,"democracy",17
"4601","Malta",1975,10,"democracy",17
"4602","Malta",1976,9.41851615905762,"democracy",17
"4603","Malta",1977,8.58631229400635,"democracy",17
"4604","Malta",1978,8.58631229400635,"democracy",17
"4605","Malta",1979,7.75410842895508,"democracy",17
"4606","Malta",1980,7.75410842895508,"democracy",17
"4607","Malta",1981,6.92190408706665,"limited multiparty",6
"4608","Malta",1982,6.92190408706665,"limited multiparty",6
"4609","Malta",1983,6.92190408706665,"limited multiparty",6
"4610","Malta",1984,6.92190408706665,"limited multiparty",6
"4611","Malta",1985,6.92190408706665,"limited multiparty",6
"4612","Malta",1986,6.92190408706665,"limited multiparty",6
"4613","Malta",1987,9.41851615905762,"democracy",28
"4614","Malta",1988,9.41851615905762,"democracy",28
"4615","Malta",1989,10,"democracy",28
"4616","Malta",1990,10,"democracy",28
"4617","Malta",1991,10,"democracy",28
"4618","Malta",1992,10,"democracy",28
"4619","Malta",1993,10,"democracy",28
"4620","Malta",1994,10,"democracy",28
"4621","Malta",1995,10,"democracy",28
"4622","Malta",1996,10,"democracy",28
"4623","Malta",1997,10,"democracy",28
"4624","Malta",1998,10,"democracy",28
"4625","Malta",1999,10,"democracy",28
"4626","Malta",2000,10,"democracy",28
"4627","Malta",2001,10,"democracy",28
"4628","Malta",2002,10,"democracy",28
"4629","Malta",2003,10,"democracy",28
"4630","Malta",2004,10,"democracy",28
"4631","Malta",2005,10,"democracy",28
"4632","Malta",2006,10,"democracy",28
"4633","Malta",2007,10,"democracy",28
"4634","Malta",2008,10,"democracy",28
"4635","Malta",2009,10,"democracy",28
"4636","Malta",2010,10,"democracy",28
"4637","Malta",2011,10,"democracy",28
"4638","Malta",2012,10,"democracy",28
"4639","Malta",2013,10,"democracy",28
"4640","Malta",2014,10,"democracy",28
"4641","Marshall Islands",1972,NA,NA,NA
"4642","Marshall Islands",1973,NA,NA,NA
"4643","Marshall Islands",1974,NA,NA,NA
"4644","Marshall Islands",1975,NA,NA,NA
"4645","Marshall Islands",1976,NA,NA,NA
"4646","Marshall Islands",1977,NA,NA,NA
"4647","Marshall Islands",1978,NA,NA,NA
"4648","Marshall Islands",1979,NA,NA,NA
"4649","Marshall Islands",1980,NA,NA,NA
"4650","Marshall Islands",1981,NA,NA,NA
"4651","Marshall Islands",1982,NA,NA,NA
"4652","Marshall Islands",1983,NA,NA,NA
"4653","Marshall Islands",1984,NA,NA,NA
"4654","Marshall Islands",1985,NA,NA,NA
"4655","Marshall Islands",1986,NA,NA,NA
"4656","Marshall Islands",1987,NA,NA,NA
"4657","Marshall Islands",1988,NA,NA,NA
"4658","Marshall Islands",1989,NA,NA,NA
"4659","Marshall Islands",1990,NA,NA,NA
"4660","Marshall Islands",1991,10,"democracy",24
"4661","Marshall Islands",1992,10,"democracy",24
"4662","Marshall Islands",1993,10,"democracy",24
"4663","Marshall Islands",1994,10,"democracy",24
"4664","Marshall Islands",1995,10,"democracy",24
"4665","Marshall Islands",1996,10,"democracy",24
"4666","Marshall Islands",1997,10,"democracy",24
"4667","Marshall Islands",1998,10,"democracy",24
"4668","Marshall Islands",1999,10,"democracy",24
"4669","Marshall Islands",2000,10,"democracy",24
"4670","Marshall Islands",2001,10,"democracy",24
"4671","Marshall Islands",2002,10,"democracy",24
"4672","Marshall Islands",2003,10,"democracy",24
"4673","Marshall Islands",2004,10,"democracy",24
"4674","Marshall Islands",2005,10,"democracy",24
"4675","Marshall Islands",2006,10,"democracy",24
"4676","Marshall Islands",2007,10,"democracy",24
"4677","Marshall Islands",2008,10,"democracy",24
"4678","Marshall Islands",2009,10,"democracy",24
"4679","Marshall Islands",2010,10,"democracy",24
"4680","Marshall Islands",2011,10,"democracy",24
"4681","Marshall Islands",2012,10,"democracy",24
"4682","Marshall Islands",2013,10,"democracy",24
"4683","Marshall Islands",2014,10,"democracy",24
"4684","Mauritania",1972,1.58333325386047,"one-party",14
"4685","Mauritania",1973,1.58333325386047,"one-party",14
"4686","Mauritania",1974,2,"one-party",14
"4687","Mauritania",1975,1.58333325386047,"one-party",14
"4688","Mauritania",1976,1.58333325386047,"one-party",14
"4689","Mauritania",1977,1.58333325386047,"one-party",14
"4690","Mauritania",1978,1.58333325386047,"military trad",14
"4691","Mauritania",1979,1.16666662693024,"military trad",14
"4692","Mauritania",1980,1.16666662693024,"military trad",14
"4693","Mauritania",1981,1.16666662693024,"military trad",14
"4694","Mauritania",1982,1.16666662693024,"military trad",14
"4695","Mauritania",1983,1.16666662693024,"military trad",14
"4696","Mauritania",1984,1.16666662693024,"military trad",14
"4697","Mauritania",1985,1.16666662693024,"military trad",14
"4698","Mauritania",1986,1.16666662693024,"military trad",14
"4699","Mauritania",1987,1.58333325386047,"military trad",14
"4700","Mauritania",1988,1.58333325386047,"military trad",14
"4701","Mauritania",1989,1.16666662693024,"military trad",14
"4702","Mauritania",1990,1.16666662693024,"military trad",14
"4703","Mauritania",1991,1.41666662693024,"military trad",14
"4704","Mauritania",1992,1.41666662693024,"limited multiparty",13
"4705","Mauritania",1993,1.41666662693024,"limited multiparty",13
"4706","Mauritania",1994,1,"limited multiparty",13
"4707","Mauritania",1995,1.83333325386047,"limited multiparty",13
"4708","Mauritania",1996,1.83333325386047,"limited multiparty",13
"4709","Mauritania",1997,1.83333325386047,"limited multiparty",13
"4710","Mauritania",1998,2.25,"limited multiparty",13
"4711","Mauritania",1999,2.25,"limited multiparty",13
"4712","Mauritania",2000,2.25,"limited multiparty",13
"4713","Mauritania",2001,2.66666650772095,"limited multiparty",13
"4714","Mauritania",2002,2.66666650772095,"limited multiparty",13
"4715","Mauritania",2003,2.25,"limited multiparty",13
"4716","Mauritania",2004,2.25,"limited multiparty",13
"4717","Mauritania",2005,2.91666650772095,"military trad",2
"4718","Mauritania",2006,3.83333325386047,"military trad",2
"4719","Mauritania",2007,6,"limited multiparty",1
"4720","Mauritania",2008,2.5,"military trad",1
"4721","Mauritania",2009,3.25,"military multiparty",6
"4722","Mauritania",2010,3.25,"military multiparty",6
"4723","Mauritania",2011,3.25,"military multiparty",6
"4724","Mauritania",2012,3.25,"military multiparty",6
"4725","Mauritania",2013,3.25,"military multiparty",6
"4726","Mauritania",2014,3.25,"military multiparty",6
"4727","Mauritius",1972,8.5,"democracy",47
"4728","Mauritius",1973,8.5,"democracy",47
"4729","Mauritius",1974,8.5,"democracy",47
"4730","Mauritius",1975,8.5,"democracy",47
"4731","Mauritius",1976,8.5,"democracy",47
"4732","Mauritius",1977,8.91666603088379,"democracy",47
"4733","Mauritius",1978,8.08333301544189,"democracy",47
"4734","Mauritius",1979,8.08333301544189,"democracy",47
"4735","Mauritius",1980,8.08333301544189,"democracy",47
"4736","Mauritius",1981,8.91666603088379,"democracy",47
"4737","Mauritius",1982,9.16666603088379,"democracy",47
"4738","Mauritius",1983,9.16666603088379,"democracy",47
"4739","Mauritius",1984,9.16666603088379,"democracy",47
"4740","Mauritius",1985,9.16666603088379,"democracy",47
"4741","Mauritius",1986,9.16666603088379,"democracy",47
"4742","Mauritius",1987,9.16666603088379,"democracy",47
"4743","Mauritius",1988,9.16666603088379,"democracy",47
"4744","Mauritius",1989,9.16666603088379,"democracy",47
"4745","Mauritius",1990,9.16666603088379,"democracy",47
"4746","Mauritius",1991,9.58333301544189,"democracy",47
"4747","Mauritius",1992,9.16666603088379,"democracy",47
"4748","Mauritius",1993,9.58333301544189,"democracy",47
"4749","Mauritius",1994,9.58333301544189,"democracy",47
"4750","Mauritius",1995,9.58333301544189,"democracy",47
"4751","Mauritius",1996,9.58333301544189,"democracy",47
"4752","Mauritius",1997,9.58333301544189,"democracy",47
"4753","Mauritius",1998,9.58333301544189,"democracy",47
"4754","Mauritius",1999,9.58333301544189,"democracy",47
"4755","Mauritius",2000,9.58333301544189,"democracy",47
"4756","Mauritius",2001,9.58333301544189,"democracy",47
"4757","Mauritius",2002,9.58333301544189,"democracy",47
"4758","Mauritius",2003,9.58333301544189,"democracy",47
"4759","Mauritius",2004,10,"democracy",47
"4760","Mauritius",2005,10,"democracy",47
"4761","Mauritius",2006,9.58333301544189,"democracy",47
"4762","Mauritius",2007,9.58333301544189,"democracy",47
"4763","Mauritius",2008,9.58333301544189,"democracy",47
"4764","Mauritius",2009,9.58333301544189,"democracy",47
"4765","Mauritius",2010,9.58333301544189,"democracy",47
"4766","Mauritius",2011,9.58333301544189,"democracy",47
"4767","Mauritius",2012,9.58333301544189,"democracy",47
"4768","Mauritius",2013,9.58333301544189,"democracy",47
"4769","Mauritius",2014,9.58333301544189,"democracy",47
"4770","Mexico",1972,3.5,"limited multiparty",40
"4771","Mexico",1973,3.91666650772095,"limited multiparty",40
"4772","Mexico",1974,3.91666650772095,"limited multiparty",40
"4773","Mexico",1975,3.91666650772095,"limited multiparty",40
"4774","Mexico",1976,3.5,"limited multiparty",40
"4775","Mexico",1977,4.66666650772095,"limited multiparty",40
"4776","Mexico",1978,4.25,"limited multiparty",40
"4777","Mexico",1979,4.66666650772095,"limited multiparty",40
"4778","Mexico",1980,4.66666650772095,"limited multiparty",40
"4779","Mexico",1981,4.66666650772095,"limited multiparty",40
"4780","Mexico",1982,4.66666650772095,"limited multiparty",40
"4781","Mexico",1983,4.66666650772095,"limited multiparty",40
"4782","Mexico",1984,4.66666650772095,"limited multiparty",40
"4783","Mexico",1985,4.25,"limited multiparty",40
"4784","Mexico",1986,4.25,"limited multiparty",40
"4785","Mexico",1987,4.25,"limited multiparty",40
"4786","Mexico",1988,5.41666650772095,"limited multiparty",40
"4787","Mexico",1989,5.41666650772095,"limited multiparty",40
"4788","Mexico",1990,5,"limited multiparty",40
"4789","Mexico",1991,5,"limited multiparty",40
"4790","Mexico",1992,5.41666650772095,"limited multiparty",40
"4791","Mexico",1993,5,"limited multiparty",40
"4792","Mexico",1994,6,"limited multiparty",40
"4793","Mexico",1995,6,"limited multiparty",40
"4794","Mexico",1996,6.41666650772095,"limited multiparty",40
"4795","Mexico",1997,6.91666650772095,"limited multiparty",40
"4796","Mexico",1998,6.91666650772095,"limited multiparty",40
"4797","Mexico",1999,6.91666650772095,"limited multiparty",40
"4798","Mexico",2000,8.25,"democracy",15
"4799","Mexico",2001,8.25,"democracy",15
"4800","Mexico",2002,8.66666603088379,"democracy",15
"4801","Mexico",2003,8.66666603088379,"democracy",15
"4802","Mexico",2004,8.66666603088379,"democracy",15
"4803","Mexico",2005,8.66666603088379,"democracy",15
"4804","Mexico",2006,8.25,"democracy",15
"4805","Mexico",2007,8.25,"democracy",15
"4806","Mexico",2008,8.25,"democracy",15
"4807","Mexico",2009,8.25,"democracy",15
"4808","Mexico",2010,7.83333301544189,"democracy",15
"4809","Mexico",2011,7.83333301544189,"democracy",15
"4810","Mexico",2012,7.83333301544189,"democracy",15
"4811","Mexico",2013,7.83333301544189,"democracy",15
"4812","Mexico",2014,7.83333301544189,"democracy",15
"4813","Micronesia",1972,NA,NA,NA
"4814","Micronesia",1973,NA,NA,NA
"4815","Micronesia",1974,NA,NA,NA
"4816","Micronesia",1975,NA,NA,NA
"4817","Micronesia",1976,NA,NA,NA
"4818","Micronesia",1977,NA,NA,NA
"4819","Micronesia",1978,NA,NA,NA
"4820","Micronesia",1979,NA,NA,NA
"4821","Micronesia",1980,NA,NA,NA
"4822","Micronesia",1981,NA,NA,NA
"4823","Micronesia",1982,NA,NA,NA
"4824","Micronesia",1983,NA,NA,NA
"4825","Micronesia",1984,NA,NA,NA
"4826","Micronesia",1985,NA,NA,NA
"4827","Micronesia",1986,NA,NA,NA
"4828","Micronesia",1987,NA,NA,NA
"4829","Micronesia",1988,NA,NA,NA
"4830","Micronesia",1989,NA,NA,NA
"4831","Micronesia",1990,NA,NA,NA
"4832","Micronesia",1991,10,"democracy",24
"4833","Micronesia",1992,10,"democracy",24
"4834","Micronesia",1993,10,"democracy",24
"4835","Micronesia",1994,10,"democracy",24
"4836","Micronesia",1995,10,"democracy",24
"4837","Micronesia",1996,10,"democracy",24
"4838","Micronesia",1997,9.41851615905762,"democracy",24
"4839","Micronesia",1998,9.41851615905762,"democracy",24
"4840","Micronesia",1999,9.41851615905762,"democracy",24
"4841","Micronesia",2000,9.41851615905762,"democracy",24
"4842","Micronesia",2001,9.41851615905762,"democracy",24
"4843","Micronesia",2002,9.41851615905762,"democracy",24
"4844","Micronesia",2003,10,"democracy",24
"4845","Micronesia",2004,10,"democracy",24
"4846","Micronesia",2005,10,"democracy",24
"4847","Micronesia",2006,10,"democracy",24
"4848","Micronesia",2007,10,"democracy",24
"4849","Micronesia",2008,10,"democracy",24
"4850","Micronesia",2009,10,"democracy",24
"4851","Micronesia",2010,10,"democracy",24
"4852","Micronesia",2011,10,"democracy",24
"4853","Micronesia",2012,10,"democracy",24
"4854","Micronesia",2013,10,"democracy",24
"4855","Micronesia",2014,10,"democracy",24
"4856","Moldova",1972,NA,NA,NA
"4857","Moldova",1973,NA,NA,NA
"4858","Moldova",1974,NA,NA,NA
"4859","Moldova",1975,NA,NA,NA
"4860","Moldova",1976,NA,NA,NA
"4861","Moldova",1977,NA,NA,NA
"4862","Moldova",1978,NA,NA,NA
"4863","Moldova",1979,NA,NA,NA
"4864","Moldova",1980,NA,NA,NA
"4865","Moldova",1981,NA,NA,NA
"4866","Moldova",1982,NA,NA,NA
"4867","Moldova",1983,NA,NA,NA
"4868","Moldova",1984,NA,NA,NA
"4869","Moldova",1985,NA,NA,NA
"4870","Moldova",1986,NA,NA,NA
"4871","Moldova",1987,NA,NA,NA
"4872","Moldova",1988,NA,NA,NA
"4873","Moldova",1989,NA,NA,NA
"4874","Moldova",1990,NA,NA,NA
"4875","Moldova",1991,5.83333301544189,"limited multiparty",5
"4876","Moldova",1992,5.41666650772095,"limited multiparty",5
"4877","Moldova",1993,5.91666650772095,"limited multiparty",5
"4878","Moldova",1994,6.75,"limited multiparty",5
"4879","Moldova",1995,6.75,"limited multiparty",5
"4880","Moldova",1996,7.16666650772095,"democracy",12
"4881","Moldova",1997,7.16666650772095,"democracy",12
"4882","Moldova",1998,7.58333301544189,"democracy",12
"4883","Moldova",1999,7.58333301544189,"democracy",12
"4884","Moldova",2000,7.58333301544189,"democracy",12
"4885","Moldova",2001,7.83333301544189,"democracy",12
"4886","Moldova",2002,7.41666650772095,"democracy",12
"4887","Moldova",2003,7.41666650772095,"democracy",12
"4888","Moldova",2004,7.41666650772095,"democracy",12
"4889","Moldova",2005,7.41666698455811,"democracy",12
"4890","Moldova",2006,7.41666650772095,"democracy",12
"4891","Moldova",2007,7.41666650772095,"democracy",12
"4892","Moldova",2008,7,"limited multiparty",1
"4893","Moldova",2009,7.41666650772095,"democracy",6
"4894","Moldova",2010,7.83333301544189,"democracy",6
"4895","Moldova",2011,8.08333301544189,"democracy",6
"4896","Moldova",2012,8.08333301544189,"democracy",6
"4897","Moldova",2013,8.08333301544189,"democracy",6
"4898","Moldova",2014,8.08333301544189,"democracy",6
"4899","Mongolia",1972,0.75,"one-party",30
"4900","Mongolia",1973,0.75,"one-party",30
"4901","Mongolia",1974,0.75,"one-party",30
"4902","Mongolia",1975,0.75,"one-party",30
"4903","Mongolia",1976,0.75,"one-party",30
"4904","Mongolia",1977,0.75,"one-party",30
"4905","Mongolia",1978,0.75,"one-party",30
"4906","Mongolia",1979,0.75,"one-party",30
"4907","Mongolia",1980,0.75,"one-party",30
"4908","Mongolia",1981,0.75,"one-party",30
"4909","Mongolia",1982,0.75,"one-party",30
"4910","Mongolia",1983,0.75,"one-party",30
"4911","Mongolia",1984,0.75,"one-party",30
"4912","Mongolia",1985,0.75,"one-party",30
"4913","Mongolia",1986,0.75,"one-party",30
"4914","Mongolia",1987,0.75,"one-party",30
"4915","Mongolia",1988,0.75,"one-party",30
"4916","Mongolia",1989,0.75,"one-party",30
"4917","Mongolia",1990,5.5,"limited multiparty",2
"4918","Mongolia",1991,6.75,"limited multiparty",2
"4919","Mongolia",1992,8.5,"democracy",23
"4920","Mongolia",1993,8.5,"democracy",23
"4921","Mongolia",1994,8.5,"democracy",23
"4922","Mongolia",1995,8.5,"democracy",23
"4923","Mongolia",1996,8.75,"democracy",23
"4924","Mongolia",1997,8.75,"democracy",23
"4925","Mongolia",1998,8.75,"democracy",23
"4926","Mongolia",1999,8.75,"democracy",23
"4927","Mongolia",2000,8.75,"democracy",23
"4928","Mongolia",2001,8.75,"democracy",23
"4929","Mongolia",2002,9.16666603088379,"democracy",23
"4930","Mongolia",2003,9.16666603088379,"democracy",23
"4931","Mongolia",2004,9.16666603088379,"democracy",23
"4932","Mongolia",2005,9.16666603088379,"democracy",23
"4933","Mongolia",2006,9.16666603088379,"democracy",23
"4934","Mongolia",2007,9.16666603088379,"democracy",23
"4935","Mongolia",2008,9.16666603088379,"democracy",23
"4936","Mongolia",2009,9.16666603088379,"democracy",23
"4937","Mongolia",2010,9.16666603088379,"democracy",23
"4938","Mongolia",2011,9.16666603088379,"democracy",23
"4939","Mongolia",2012,9.58333301544189,"democracy",23
"4940","Mongolia",2013,9.58333301544189,"democracy",23
"4941","Mongolia",2014,9.58333301544189,"democracy",23
"4942","Montenegro",1972,NA,NA,NA
"4943","Montenegro",1973,NA,NA,NA
"4944","Montenegro",1974,NA,NA,NA
"4945","Montenegro",1975,NA,NA,NA
"4946","Montenegro",1976,NA,NA,NA
"4947","Montenegro",1977,NA,NA,NA
"4948","Montenegro",1978,NA,NA,NA
"4949","Montenegro",1979,NA,NA,NA
"4950","Montenegro",1980,NA,NA,NA
"4951","Montenegro",1981,NA,NA,NA
"4952","Montenegro",1982,NA,NA,NA
"4953","Montenegro",1983,NA,NA,NA
"4954","Montenegro",1984,NA,NA,NA
"4955","Montenegro",1985,NA,NA,NA
"4956","Montenegro",1986,NA,NA,NA
"4957","Montenegro",1987,NA,NA,NA
"4958","Montenegro",1988,NA,NA,NA
"4959","Montenegro",1989,NA,NA,NA
"4960","Montenegro",1990,NA,NA,NA
"4961","Montenegro",1991,NA,NA,NA
"4962","Montenegro",1992,NA,NA,NA
"4963","Montenegro",1993,NA,NA,NA
"4964","Montenegro",1994,NA,NA,NA
"4965","Montenegro",1995,NA,NA,NA
"4966","Montenegro",1996,NA,NA,NA
"4967","Montenegro",1997,NA,NA,NA
"4968","Montenegro",1998,NA,NA,NA
"4969","Montenegro",1999,NA,NA,NA
"4970","Montenegro",2000,NA,NA,NA
"4971","Montenegro",2001,NA,NA,NA
"4972","Montenegro",2002,NA,NA,NA
"4973","Montenegro",2003,NA,NA,NA
"4974","Montenegro",2004,NA,NA,NA
"4975","Montenegro",2005,NA,NA,NA
"4976","Montenegro",2006,7.83333301544189,"democracy",9
"4977","Montenegro",2007,7.83333301544189,"democracy",9
"4978","Montenegro",2008,7.83333301544189,"democracy",9
"4979","Montenegro",2009,8.5,"democracy",9
"4980","Montenegro",2010,8.5,"democracy",9
"4981","Montenegro",2011,8.5,"democracy",9
"4982","Montenegro",2012,8.5,"democracy",9
"4983","Montenegro",2013,8.5,"democracy",9
"4984","Montenegro",2014,8.5,"democracy",9
"4985","Morocco",1972,2.33333325386047,"monarchy",12
"4986","Morocco",1973,1.91666662693024,"monarchy",12
"4987","Morocco",1974,1.91666662693024,"monarchy",12
"4988","Morocco",1975,1.91666662693024,"monarchy",12
"4989","Morocco",1976,1.91666662693024,"monarchy",12
"4990","Morocco",1977,3.41666650772095,"multiparty monarchy",38
"4991","Morocco",1978,3.41666650772095,"multiparty monarchy",38
"4992","Morocco",1979,3,"multiparty monarchy",38
"4993","Morocco",1980,3,"multiparty monarchy",38
"4994","Morocco",1981,2.58333325386047,"multiparty monarchy",38
"4995","Morocco",1982,2.58333325386047,"multiparty monarchy",38
"4996","Morocco",1983,2.58333325386047,"multiparty monarchy",38
"4997","Morocco",1984,2.58333325386047,"multiparty monarchy",38
"4998","Morocco",1985,2.58333325386047,"multiparty monarchy",38
"4999","Morocco",1986,2.58333325386047,"multiparty monarchy",38
"5000","Morocco",1987,2.58333325386047,"multiparty monarchy",38
"5001","Morocco",1988,2.58333325386047,"multiparty monarchy",38
"5002","Morocco",1989,3,"multiparty monarchy",38
"5003","Morocco",1990,3,"multiparty monarchy",38
"5004","Morocco",1991,2.16666650772095,"multiparty monarchy",38
"5005","Morocco",1992,2,"multiparty monarchy",38
"5006","Morocco",1993,2.41666650772095,"multiparty monarchy",38
"5007","Morocco",1994,2.41666650772095,"multiparty monarchy",38
"5008","Morocco",1995,2.41666650772095,"multiparty monarchy",38
"5009","Morocco",1996,2.41666650772095,"multiparty monarchy",38
"5010","Morocco",1997,2.41666650772095,"multiparty monarchy",38
"5011","Morocco",1998,3.08333325386047,"multiparty monarchy",38
"5012","Morocco",1999,3.08333325386047,"multiparty monarchy",38
"5013","Morocco",2000,3.08333325386047,"multiparty monarchy",38
"5014","Morocco",2001,2.66666650772095,"multiparty monarchy",38
"5015","Morocco",2002,2.66666650772095,"multiparty monarchy",38
"5016","Morocco",2003,2.66666650772095,"multiparty monarchy",38
